load (lbf),span (in),inertia (in4),deflection (in)
142.723862,288,978.124161,0.459097
159.944167,247,987.138648,0.292983
90.063161,255,535.631193,0.333128
118.684838,328,697.745435,0.953057
155.058933,375,856.061677,1.630126
152.044733,290,758.610728,0.670477
163.331996,386,642.531898,2.656412
84.587787,323,839.883466,0.501997
104.093766,349,926.287823,0.740463
143.095236,464,912.734437,3.471036
162.908288,304,804.968931,0.786295
153.27181,257,977.164187,0.314922
143.769458,476,926.874835,3.810202
136.436336,266,686.714467,0.462799
122.108758,467,852.559623,3.194886
101.44998,284,599.688255,0.522442
133.748059,274,686.466148,0.510119
140.019441,402,588.878257,2.867168
162.511844,380,633.147211,2.391323
96.873851,393,700.271944,1.577785
164.908714,425,937.522955,2.782637
146.39802,418,874.149044,2.437625
137.062356,349,524.852369,1.864178
123.173964,385,770.498121,1.553212
159.303447,277,516.874957,0.883686
119.099094,373,745.849312,1.4317
91.496083,272,807.544949,0.28426
112.846788,341,943.557517,0.761074
140.933716,363,801.137254,1.441258
149.726252,371,835.652424,1.615454
166.075878,256,514.936667,0.644893
134.199082,390,809.132167,1.71549
123.138506,445,583.015796,3.9755
155.910952,262,990.541116,0.342345
127.492665,432,832.862439,2.379579
99.913365,374,688.855084,1.29173
146.666374,407,613.437296,3.048833
96.62316,458,516.666772,3.863493
83.947405,289,553.027293,0.470589
126.444332,242,881.359758,0.232021
126.052699,421,816.879379,2.270757
136.381257,247,666.793257,0.353495
86.807136,278,799.555114,0.296139
96.686351,405,961.773904,1.263015
89.796865,474,513.36605,3.922195
139.406159,314,745.268456,0.852516
85.075761,322,590.359277,0.691674
120.369668,317,691.678176,0.851028
156.414126,420,656.698894,3.47938
98.050331,468,781.681621,2.761848
91.908422,416,709.191712,1.851912
111.96654,444,548.476009,3.586095
100.047995,311,873.723918,0.521759
126.100378,326,968.358179,0.66515
91.039674,336,873.327463,0.643785
162.992508,350,603.975118,1.898651
106.215145,378,962.286279,1.005963
133.555864,350,765.133072,1.226185
126.048058,291,680.870478,0.644327
119.293172,242,610.212365,0.321964
143.881983,259,951.065778,0.310697
133.818541,286,698.974381,0.565991
110.320738,439,538.746211,3.607784
121.034181,458,590.635398,4.116262
143.686024,448,897.79777,2.926003
112.042539,393,995.836764,1.206664
113.466637,292,894.148391,0.432229
154.525172,454,936.333719,3.215904
92.277004,314,853.852028,0.484033
105.528726,333,663.704539,0.89072
121.450272,357,986.250959,0.903661
120.458233,296,669.799376,0.667208
139.405369,353,535.850964,1.854525
119.400845,378,751.787453,1.503061
137.48782,452,883.392565,2.932844
111.860791,418,770.729698,2.048476
142.924218,380,574.593929,2.395536
123.709338,424,563.078465,3.237726
116.710433,391,757.13207,1.752061
103.230621,443,771.606501,2.369999
117.356667,291,655.490035,0.588647
137.793082,434,615.866773,3.670129
123.099329,401,786.858623,1.791855
126.216719,375,519.455633,2.184585
141.151164,435,626.460712,3.929296
137.442672,292,966.460658,0.470741
117.48442,320,935.408249,0.590406
163.704794,359,614.657617,2.07718
148.204612,406,617.213653,3.035923
131.166824,322,728.887321,0.901067
160.364887,476,726.568805,5.105158
96.443844,297,848.304224,0.428931
137.241769,407,835.796294,2.128657
131.3209,287,942.814928,0.427624
149.229016,463,930.29398,3.368215
158.900824,376,617.904998,2.407257
109.393852,288,628.047046,0.573101
132.439621,299,708.919716,0.659892
119.666993,437,563.976133,3.520034
144.420992,321,517.529286,1.430748
109.272855,262,851.120065,0.267448
97.217255,348,654.025558,1.037846
111.425997,243,837.826148,0.215782
134.218733,327,992.994355,0.704189
143.266725,351,795.430662,1.227456
138.116856,360,539.392336,2.073631
139.227837,331,512.625045,1.568827
147.313817,413,621.936465,3.206499
155.279226,354,584.965613,1.844848
145.845549,398,602.597765,2.817785
103.401624,450,529.381188,3.594244
149.172473,434,899.207814,2.817492
100.178765,439,508.001002,3.443192
106.15077,327,909.263977,0.623599
85.269839,431,954.72233,1.428381
89.422234,304,835.199005,0.441044
94.052545,365,912.115758,0.891633
150.770686,304,519.290578,1.144365
146.549684,264,964.174686,0.337967
89.576686,396,931.337113,1.151453
161.224785,314,560.428516,1.239089
116.428509,413,779.490774,2.117436
89.653894,288,819.120065,0.362667
127.776847,472,624.964707,4.903757
111.830505,338,937.135734,0.695895
108.339762,300,637.946736,0.626127
149.88313,369,834.003082,1.508105
91.417803,306,593.036036,0.605986
136.838496,395,821.493473,1.818294
145.253662,317,765.487567,0.903268
85.800272,370,642.682652,1.18186
93.81793,321,865.674213,0.531275
87.375678,467,999.102332,1.842124
138.956107,310,739.602784,0.772449
160.624433,421,920.486436,2.519685
103.472745,423,501.464477,3.10962
109.700418,431,778.040625,2.361239
155.547263,314,793.864268,0.905879
149.61666,264,724.024972,0.449134
86.367641,315,587.068377,0.646986
164.881501,441,953.835613,3.023127
136.83727,387,813.471783,1.778233
91.758902,244,529.692003,0.28783
85.692395,247,514.615889,0.27464
111.098533,352,699.506133,1.1187
94.525747,282,827.360992,0.33245
162.931746,337,840.303222,1.141796
114.424333,320,926.532317,0.578897
129.384394,336,988.092598,0.796628
143.140115,399,595.094975,2.821904
148.181612,251,705.78924,0.391197
125.289833,464,608.756468,4.374452
152.556604,276,744.74503,0.561614
113.423641,281,632.639021,0.51011
149.862873,247,957.100771,0.280678
159.511012,329,571.629291,1.448685
90.896695,300,834.905493,0.425683
150.315817,251,712.861441,0.393668
105.721562,469,555.858621,4.146709
118.260297,291,657.483926,0.621815
154.900392,471,705.389253,5.093342
131.143368,265,919.58901,0.333804
93.808654,258,800.442993,0.238174
93.358897,278,819.478046,0.312622
143.378611,269,959.915112,0.375344
92.917028,370,663.706975,1.247122
145.130128,446,900.105482,3.047139
127.889324,369,768.398218,1.440069
112.193003,386,988.777541,1.131778
148.463761,248,953.257853,0.283392
146.388482,353,557.15838,1.979797
105.17195,291,618.25149,0.553045
84.487359,280,795.265606,0.297657
143.515376,429,877.106309,2.509775
91.361851,435,977.5015,1.560266
107.720849,407,746.956732,1.820552
108.00294,409,749.798771,1.855258
87.294832,281,804.504177,0.324933
100.011648,360,925.458574,0.846236
100.638091,296,609.774742,0.601755
112.074683,443,797.643514,2.634783
118.792131,289,907.470766,0.408519
128.700075,450,604.943437,4.007063
160.365047,475,726.398498,5.324809
163.738717,306,559.698327,1.138175
127.177105,386,533.926184,2.409075
107.927993,285,620.929183,0.547595
140.618704,427,866.463311,2.561642
155.7599,303,782.502013,0.758152
84.446754,332,848.857145,0.553939
95.909383,364,666.558984,1.203079
126.051268,420,565.179184,3.169686
133.159034,325,738.005647,0.939566
114.689696,454,566.541045,3.901307
98.133916,324,881.679124,0.568703
117.071467,416,534.246603,3.124081
126.361949,369,513.02879,2.074955
165.066672,446,710.213957,4.148486
108.980451,459,554.700777,3.937107
101.514839,462,535.799158,4.072147
116.062286,316,927.25551,0.587566
118.375755,448,571.905004,3.986723
85.564663,414,937.754776,1.30272
147.5873,328,534.834745,1.547705
163.4183,286,537.936595,0.946923
126.342996,440,587.537751,3.690191
124.135807,423,813.490862,2.171538
92.374561,327,867.638721,0.561668
105.395123,325,655.137521,0.858643
125.475358,320,710.144038,0.858386
134.841405,401,821.83052,1.998694
86.935196,259,530.401316,0.327616
133.637502,371,787.402867,1.433809
88.416804,414,946.083879,1.273706
89.518948,328,859.840412,0.582612
119.441594,422,797.918487,2.210853
85.776626,295,814.645572,0.364495
100.110274,263,574.044495,0.394783
96.286846,452,759.77972,2.419906
99.534839,362,925.988928,0.860381
151.655702,324,542.777791,1.496671
87.844758,259,533.642171,0.329333
138.79609,307,985.896204,0.570996
111.079582,294,639.920396,0.621563
135.887711,364,786.69887,1.354007
103.670547,414,991.979196,1.443969
138.679582,446,880.245843,2.96042
136.46433,307,728.724561,0.73855
128.714793,345,995.427185,0.874681
140.957051,260,943.254897,0.326742
148.025566,278,733.927942,0.539029
109.602935,442,539.584814,3.496059
144.981048,302,749.8034,0.756902
165.163476,378,889.659416,1.829626
151.242472,460,682.519232,4.424746
160.365594,475,725.73851,5.067775
116.560801,355,969.71599,0.858395
147.779442,362,570.108692,2.06106
163.613414,430,688.461903,3.653646
120.729055,346,972.160576,0.84394
86.374631,443,720.435323,2.091159
98.886765,438,753.290463,2.212278
118.556914,341,711.32579,1.092284
113.617875,462,572.357975,4.312446
116.272016,411,527.026625,2.993226
92.307521,345,636.157667,0.9741
159.080433,289,777.776317,0.645725
128.075564,391,791.921767,1.680532
108.504082,366,706.700633,1.262968
145.358988,382,583.760636,2.578121
114.628174,361,719.601031,1.246429
109.585009,346,938.984295,0.785323
152.11316,474,950.434237,3.8934
92.778945,336,628.711849,0.890868
116.525804,378,993.021367,1.135477
111.550861,297,893.613339,0.454521
146.246331,381,586.0088,2.436536
141.151748,359,797.83438,1.318022
95.032922,445,748.135876,2.390143
143.081086,352,545.957399,1.946676
154.33008,475,707.291907,5.234278
154.338144,357,584.766301,1.896101
130.326435,462,872.211535,3.214429
131.104739,306,711.882624,0.788323
144.116459,282,976.216096,0.427248
108.571804,438,782.245706,2.359723
108.620815,437,780.597917,2.343921
135.140694,473,897.743451,3.401851
103.840998,434,763.564647,2.218248
95.82002,333,634.101903,0.882143
86.214127,307,828.202497,0.423363
104.66385,413,744.536881,1.972767
103.163526,313,885.582592,0.52018
142.224458,347,787.619143,1.234628
96.493541,399,705.553605,1.577175
136.10227,366,789.487329,1.453814
135.954511,398,822.31638,1.859331
108.511548,324,913.538229,0.612642
161.474233,363,612.893771,2.038307
126.913523,259,650.541202,0.404646
111.256781,365,714.20288,1.270547
93.937351,294,588.324076,0.563172
111.293581,421,522.023928,3.173612
150.022471,443,911.666549,3.039138
109.662211,379,723.653866,1.436786
121.77389,412,794.943647,2.057772
124.156442,448,589.150576,3.882128
135.535436,446,621.091551,4.189681
131.971005,241,896.638049,0.2237
123.024944,403,788.905893,1.917972
97.452596,333,639.72971,0.890624
142.07572,476,671.88161,4.808065
136.079854,397,821.972816,1.938879
103.865662,318,642.504504,0.750738
133.065641,351,764.868669,1.174341
98.703154,326,635.669022,0.793359
135.226997,456,881.078927,3.145335
154.118841,276,999.443166,0.433766
136.168083,420,596.141879,3.276539
91.033545,453,744.780919,2.343542
150.353373,388,855.55975,1.807245
107.273072,296,880.032865,0.414423
107.567899,437,528.35712,3.512718
96.017395,273,572.59873,0.439584
142.478195,315,755.558139,0.872917
93.297657,427,975.06415,1.484365
89.754816,273,553.401703,0.401841
93.222035,368,662.815094,1.166166
162.952071,417,923.158243,2.457435
147.0902,252,703.534038,0.375857
142.263017,379,571.296959,2.371334
121.068116,297,672.470571,0.677407
146.344181,476,684.940609,4.877817
134.786065,426,597.594673,3.421916
115.157638,467,831.754519,3.069238
143.726062,420,618.967832,3.521774
126.377896,416,562.742373,3.07165
146.97063,259,960.544986,0.331141
104.775862,407,988.228758,1.368702
105.675902,350,681.272449,1.116583
151.082029,470,693.09513,4.748372
139.752046,471,659.506366,4.848613
86.503021,472,501.105402,3.793093
147.482721,271,974.658754,0.393177
165.034091,479,994.372193,4.25989
110.805074,311,656.320887,0.72132
135.250663,256,922.564065,0.285022
165.964531,475,743.078088,5.149255
92.49215,475,522.750475,4.221115
164.457054,313,569.884584,1.230916
84.208607,390,908.408401,1.038527
148.502337,362,822.873214,1.399937
139.010132,384,817.39635,1.659634
153.774021,391,868.112851,1.981262
143.226817,351,794.981452,1.22772
87.317042,309,834.170014,0.437473
153.036119,337,559.966956,1.717584
98.60952,387,949.425197,1.033666
90.87761,368,656.10841,1.146005
99.697887,432,748.589717,2.231839
115.352408,380,741.541944,1.498357
114.26774,320,926.335482,0.578159
139.250031,269,697.933307,0.48744
151.547472,469,693.104011,4.723911
147.428594,264,717.608934,0.445615
143.051146,277,967.259139,0.418083
162.398205,480,986.941001,4.249351
84.627122,452,724.378143,2.206923
155.37469,331,810.749985,1.095754
156.006246,411,645.900837,3.070984
138.991925,390,572.926648,2.716128
154.923033,438,920.533941,2.981239
132.676313,349,511.214409,1.755986
113.825514,310,914.86943,0.539555
106.618183,463,551.68579,4.002492
93.93466,398,696.053385,1.615583
104.103384,304,878.927463,0.447067
126.751845,407,553.698366,3.012835
97.649971,274,578.226538,0.449912
115.006454,244,599.237252,0.309681
124.71366,411,552.500085,2.935557
90.456952,277,810.323615,0.316411
84.063219,372,640.064619,1.186487
165.161684,343,853.27366,1.22648
146.214926,342,795.125636,1.131556
160.427347,256,748.423746,0.415752
148.724651,393,855.074221,1.977173
159.236827,326,816.827758,1.000596
158.225914,315,802.613221,0.880211
111.17393,398,997.584505,1.256757
157.35661,323,559.000876,1.354037
111.10171,269,613.317176,0.431381
139.426354,371,804.436576,1.548496
88.411308,455,739.639041,2.446748
156.990161,450,939.730504,3.147968
120.147622,390,766.759647,1.767963
83.835348,442,961.573058,1.619335
101.622216,243,808.001391,0.212449
83.38746,247,757.049821,0.19556
105.316277,443,527.113053,3.456368
115.073536,311,669.379886,0.737385
133.956874,284,698.185922,0.551518
93.923174,385,932.328103,1.028841
103.15257,305,876.849638,0.473207
108.798463,404,996.957935,1.304572
95.952241,432,987.87446,1.504492
99.159357,254,811.658805,0.246085
108.517951,314,902.526919,0.546467
130.489172,408,816.427061,2.080044
132.62549,433,598.928067,3.581677
149.880324,245,955.242551,0.259067
109.617608,410,506.26859,2.749611
84.292882,354,871.198659,0.697896
142.537822,364,556.871159,2.175705
141.650893,260,696.089632,0.434431
108.228789,342,931.21833,0.745354
113.537854,428,786.270863,2.246004
140.755014,405,844.659648,2.020089
88.66588,367,897.978375,0.868798
153.667914,248,969.185188,0.289821
160.993162,364,612.184919,2.056328
86.494712,394,670.113243,1.473812
93.067874,377,921.764921,0.994018
127.534094,413,813.16548,2.138546
165.316303,327,586.899961,1.434612
111.223548,361,959.609472,0.927023
98.830013,307,616.097365,0.643357
127.598338,373,771.575368,1.494149
123.50202,340,975.138926,0.764713
153.137227,312,784.926143,0.834239
93.432646,436,734.480326,2.20077
85.814502,301,570.926072,0.549992
126.697718,400,796.648546,1.809409
159.00036,311,551.113484,1.255745
166.599585,413,929.857366,2.528134
157.423453,367,854.314163,1.523253
163.200444,373,877.995512,1.649296
147.577315,308,763.214982,0.780772
139.696554,420,856.315725,2.288521
133.596018,390,807.251176,1.710781
144.601323,243,936.764941,0.245396
123.540034,319,952.547301,0.605422
112.080988,398,500.400697,2.658712
108.933757,362,703.685154,1.280399
127.960272,392,542.341954,2.671099
131.072335,393,552.732287,2.719773
110.142161,395,742.118517,1.747861
163.555198,247,747.565417,0.387358
113.427081,435,543.54941,3.378823
132.094705,348,508.512175,1.825007
89.943102,442,980.488784,1.631433
109.747001,276,616.913411,0.493269
96.289669,356,910.023016,0.828878
96.386212,479,787.864632,3.104595
110.989782,319,914.928135,0.559686
111.912157,397,999.266643,1.315804
124.222333,388,776.421001,1.605562
133.055747,451,619.162622,4.307043
104.502934,457,789.949677,2.661053
164.241581,283,537.348463,0.913782
163.788895,365,871.777095,1.605687
138.227686,360,540.083437,1.972958
151.682597,453,927.387994,3.15088
144.018612,335,531.500919,1.570425
122.526178,477,864.447741,3.446266
147.399156,424,884.316479,2.447196
149.586557,250,709.620044,0.367876
91.959188,282,820.085175,0.342034
142.604904,431,627.013793,3.825762
150.894107,374,841.775469,1.589719
111.695012,449,553.222818,3.710374
132.627206,360,523.055882,1.944619
84.391793,466,988.343923,1.965108
121.736528,456,590.727199,4.276633
92.399925,245,532.420248,0.293303
120.786461,285,659.637617,0.583381
141.080391,477,669.712546,4.826094
150.800784,255,718.079768,0.397354
166.240488,261,770.823527,0.477883
117.577302,414,534.167674,2.928671
84.41472,446,717.490956,2.213308
101.941481,300,868.531948,0.441234
97.50459,418,728.025958,1.865814
158.073982,473,966.626751,3.774181
146.527459,350,804.437359,1.294438
150.352312,400,617.566916,2.759111
156.191499,425,660.903056,3.441432
113.644839,401,508.783913,2.602721
131.343912,472,636.185349,4.729037
138.020762,256,930.590723,0.289081
116.534453,459,577.893162,4.069568
113.47803,402,758.832889,1.805194
126.407714,330,973.265305,0.73287
142.12164,377,818.967262,1.658186
136.47379,265,935.474081,0.326346
89.70697,362,896.681503,0.833666
138.524103,345,525.159308,1.799684
134.729043,302,968.899778,0.525907
153.074246,365,839.237413,1.468981
147.227783,448,658.025475,4.208563
148.152445,383,843.112243,1.799123
101.516306,353,922.033341,0.757728
104.283628,295,620.551625,0.606418
129.199641,302,701.773941,0.746119
103.733027,378,955.289357,1.038941
123.982563,322,957.432903,0.628041
108.688541,290,628.569488,0.58469
141.219808,380,819.295817,1.615639
87.31962,474,755.444385,2.653469
156.869987,273,755.290518,0.520203
137.498433,400,829.554097,2.003707
140.088216,373,558.341233,2.348573
133.481926,430,848.339096,2.413794
153.592299,283,755.782002,0.586618
163.160194,317,819.857507,0.962456
145.180747,305,503.245147,1.14635
124.05643,422,812.057479,2.153065
160.275282,461,960.761243,3.651773
164.15782,465,727.06356,5.012946
138.840533,317,746.880825,0.879914
157.874323,480,723.413422,5.209868
119.275051,329,700.836131,0.96587
127.281943,290,683.899826,0.608927
87.917475,415,696.423069,1.780299
117.692988,394,763.882307,1.807749
164.883648,288,794.389928,0.682879
89.552825,270,549.790577,0.406055
108.93682,329,669.376661,0.870989
151.929405,431,655.253118,3.745547
86.026289,363,635.738744,1.109193
148.929025,420,634.478309,3.236269
89.684681,414,700.812768,1.789998
164.393204,370,878.842355,1.689812
102.346039,294,612.798052,0.564413
136.091524,271,691.055432,0.494318
149.565081,333,795.457614,1.095889
164.32452,245,747.980324,0.376703
134.971616,356,526.252017,1.884306
137.674288,334,511.337394,1.610729
105.878229,268,847.004456,0.299344
124.997104,349,988.997428,0.849182
98.305025,285,841.607239,0.373827
109.658553,407,753.339528,1.933814
141.140591,439,880.894832,2.692022
83.855662,335,601.036626,0.825643
143.112903,327,519.551929,1.446774
146.662771,452,910.493794,3.061124
139.482082,287,717.483302,0.616694
145.628112,300,999.109755,0.569504
157.95971,440,932.228934,3.065576
132.317206,420,584.624024,3.399017
144.915487,364,564.398065,2.187066
137.237889,317,741.836218,0.874398
97.567046,288,592.356588,0.536319
156.020126,448,934.612052,3.086679
112.210727,293,642.276112,0.617669
140.90103,303,738.133515,0.754473
99.699486,360,924.128555,0.802406
94.839986,387,937.891634,1.002776
105.516045,331,660.899429,0.917402
117.763072,292,907.642326,0.443648
166.418387,442,959.192827,3.066369
155.957069,428,664.042699,3.701494
84.626665,351,619.705641,0.976184
91.274296,333,620.812208,0.812836
131.147085,466,628.741329,4.76427
142.361679,242,679.498879,0.318571
114.469221,376,735.541044,1.507578
100.834109,252,564.726571,0.340535
96.928447,464,524.399892,3.827213
147.522893,300,755.264823,0.746073
155.751481,306,785.805462,0.825939
105.934328,366,949.423849,0.892432
141.612924,437,880.059104,2.655209
97.176762,448,757.883397,2.363685
142.902631,435,881.806183,2.628023
92.949831,402,947.496602,1.132445
152.808019,331,803.004994,1.032477
87.395147,320,595.386443,0.688546
141.246752,308,744.330378,0.80143
101.554211,316,883.896134,0.532392
116.737409,463,832.307275,2.857251
129.975374,269,670.266906,0.46982
160.636362,471,723.024184,5.179585
120.37575,422,551.11472,3.309333
87.346871,296,570.080244,0.524766
119.113459,338,958.97655,0.729275
150.159492,323,786.485767,0.936185
112.992579,326,678.185999,0.906255
107.21413,458,548.77932,4.074357
91.997384,270,557.324099,0.392009
147.958367,365,823.851768,1.513689
123.464963,449,588.360383,3.898364
115.491576,244,850.437964,0.213624
154.781824,456,939.36213,3.43498
125.245384,388,529.804601,2.561537
109.014623,336,677.56454,0.937559
108.365221,296,633.633888,0.597321
133.199628,346,760.082623,1.116484
119.375243,350,972.295298,0.872934
84.084558,324,840.05305,0.504971
115.526883,315,674.95275,0.773333
121.981306,275,652.756732,0.516113
132.032999,315,974.709863,0.636751
93.77015,380,676.964111,1.308141
143.232392,354,798.818562,1.264689
122.314493,478,614.974216,4.99696
162.291632,360,861.777114,1.446737
83.723617,320,834.47319,0.48125
96.450828,253,552.80587,0.320177
102.594229,372,694.77951,1.355819
154.759678,452,935.128521,3.168548
95.637673,280,828.742112,0.343133
120.259901,319,693.561256,0.827899
87.295167,255,777.003295,0.216506
84.358995,309,575.335051,0.626686
119.776346,412,788.925921,1.934081
161.987374,437,941.018515,3.039926
130.917582,409,568.59092,3.102303
87.260758,277,550.731964,0.415322
95.36696,368,669.764779,1.243744
158.868854,400,893.013111,2.191208
84.809975,291,557.355044,0.485409
160.286646,274,515.947251,0.853178
88.264396,434,967.075793,1.580578
166.231193,415,931.413055,2.567306
115.619851,337,697.445079,0.98349
157.109418,363,598.985884,2.020766
153.497767,461,940.696974,3.379775
138.598045,300,728.078796,0.72132
117.221342,338,704.241642,1.051434
151.251277,346,813.862714,1.266025
102.941724,465,542.922371,3.982439
134.68657,450,623.091145,4.093603
140.495527,463,904.277328,3.236292
152.693994,241,708.943384,0.325211
161.42277,427,679.550543,3.543044
164.609042,434,695.557043,3.975991
150.199546,332,546.060073,1.54584
143.810024,308,752.296158,0.809201
131.699044,298,955.106028,0.492802
123.488493,458,597.199435,4.374131
149.769207,243,952.012577,0.264029
99.875084,313,625.38013,0.728818
87.953234,327,853.99981,0.568506
103.904373,298,622.195578,0.627467
135.654028,325,995.109656,0.729111
86.538396,370,894.799127,0.877788
111.529742,469,573.43467,4.482184
153.756162,387,864.027079,1.816603
88.802371,455,740.87868,2.454315
113.693916,380,736.546025,1.484594
144.114306,367,565.042967,2.136525
129.272203,309,709.350659,0.810078
107.341617,461,802.530518,2.93471
91.882371,405,947.039939,1.213647
114.050242,264,617.597706,0.408881
128.361327,242,636.809481,0.334573
127.101936,361,507.634069,2.030915
94.205624,444,745.551055,2.24035
110.945874,258,601.373483,0.390276
131.871742,356,515.988332,1.967588
92.127199,379,921.08014,1.005157
111.792239,260,606.394394,0.402627
145.896153,394,848.564227,1.873558
118.009619,266,880.916795,0.299063
135.151287,467,892.20615,3.250981
127.617769,310,705.650967,0.774467
146.43104,336,789.283928,1.063086
101.26784,254,568.059911,0.333867
89.602892,362,895.784508,0.793472
121.833971,459,593.368878,4.163705
95.121162,345,894.958442,0.697812
153.774224,341,816.294762,1.153577
122.228381,460,595.625936,4.413353
138.545133,391,572.565344,2.736198
92.43298,397,941.000535,1.190932
151.601558,458,931.974914,3.275723
155.666746,427,661.94744,3.48861
151.02669,376,844.880215,1.620099
113.910498,331,936.303399,0.653288
112.414789,447,802.645952,2.594276
128.913009,373,525.551215,2.163619
166.408271,314,576.669895,1.249083
133.129008,324,987.200116,0.710843
86.86076,439,967.695617,1.548601
90.470304,458,748.819747,2.420622
140.336187,396,833.571712,1.862797
110.678287,469,820.560627,3.030092
131.94649,299,957.23739,0.525075
121.977086,456,591.345678,4.281457
116.394776,426,542.741062,3.199399
120.84044,312,687.922974,0.80602
139.327255,367,800.509018,1.414923
116.197484,290,650.922675,0.607577
166.49397,422,939.117696,2.598433
114.694628,319,676.119295,0.846648
121.310302,462,845.618183,2.909657
120.645597,398,776.815903,1.812326
136.610281,301,973.083015,0.551584
135.419753,311,729.989428,0.810457
91.369592,255,789.458689,0.223875
106.774022,274,605.515199,0.473571
93.595235,456,505.374759,3.748677
147.486603,265,968.242571,0.361664
133.635067,477,647.509802,4.943355
101.906087,274,841.587584,0.331761
157.006749,267,748.748205,0.48025
90.377156,329,613.724723,0.774722
135.46315,311,729.965174,0.770397
166.116058,247,506.039404,0.568348
129.11535,286,685.622792,0.61289
139.361248,295,974.862041,0.519122
142.741913,465,662.753854,4.691644
146.961792,354,809.247656,1.285246
165.197752,291,798.727531,0.675207
86.292065,462,990.437117,1.847346
92.385594,305,844.410245,0.457837
145.329898,416,619.194278,3.429306
142.368726,436,880.86861,2.779851
110.872649,287,632.097048,0.569867
161.481766,311,558.634438,1.198114
100.272816,321,885.090339,0.586592
97.817883,277,832.046538,0.319254
145.957421,277,976.714233,0.403091
139.874783,416,853.043446,2.213344
84.326864,386,905.445904,0.952947
122.460573,458,594.449424,4.143266
120.910073,291,665.372087,0.599354
122.401078,278,656.50824,0.512202
107.183838,312,896.446049,0.502611
137.789344,415,595.382352,3.326969
114.289294,300,655.159012,0.679489
102.389798,366,688.864425,1.215895
98.94027,305,614.890787,0.661026
105.874239,316,646.84471,0.78037
88.9741,413,697.130753,1.766637
118.651107,398,520.176456,2.723317
102.255001,290,608.427324,0.537406
166.160608,328,839.690314,1.047689
151.621339,404,626.108033,3.010723
100.130221,432,500.071542,3.11357
133.292365,307,719.846988,0.728145
141.881803,398,590.595453,2.786881
132.497099,292,951.197986,0.458968
159.528403,410,905.722887,2.398501
143.700195,371,567.879021,2.213761
144.765194,327,525.16912,1.450101
159.03213,254,991.261362,0.324369
117.666399,479,852.195144,3.399822
163.535237,440,948.680579,3.133737
105.642367,254,831.70905,0.257303
142.647071,287,726.423905,0.593678
144.943538,443,895.947292,2.974382
109.070966,253,840.985967,0.259348
140.604654,480,671.35499,5.177778
157.763442,414,904.36835,2.347584
92.289472,477,773.468661,2.822889
114.304481,418,528.660526,2.981894
90.945154,329,615.199125,0.818388
132.641536,330,742.063899,0.940217
146.112181,296,747.13816,0.706768
119.430009,456,583.376118,4.239751
134.642745,291,957.216483,0.48149
111.612646,479,833.519126,3.115231
111.660046,313,910.657052,0.551681
98.159389,467,530.46378,3.937071
120.304784,408,785.997616,1.973889
127.134976,400,547.863068,2.848398
124.420886,278,662.402947,0.516961
159.556985,358,601.596778,2.037865
134.307625,305,970.260661,0.572428
156.79726,255,735.982921,0.426307
145.835957,328,779.503964,1.022544
157.414054,271,754.760577,0.507376
94.075761,336,632.025506,0.899562
111.522735,244,838.78745,0.208371
125.05768,403,794.494886,1.939382
131.987451,465,880.848553,3.151193
153.095685,347,570.991346,1.805838
162.841255,285,785.164425,0.652988
106.228337,299,880.276784,0.42689
130.09511,444,603.188062,3.852503
86.577007,291,813.176943,0.366844
125.532507,318,707.827662,0.840082
84.874804,298,564.736998,0.527681
161.80894,368,868.958447,1.642057
136.012423,337,759.21172,1.028887
159.985499,353,847.878458,1.336281
125.002283,306,943.535796,0.523611
114.777464,382,742.47636,1.520223
163.351295,416,923.662092,2.439294
87.679959,459,991.51593,1.828503
94.643181,441,993.2282,1.686244
116.852405,477,597.626415,4.612458
88.842491,348,878.969873,0.717761
147.366879,456,916.695424,3.167968
165.316286,256,762.630505,0.422327
113.602491,400,757.076328,1.775408
104.170386,459,540.540934,4.043697
144.702347,424,875.259107,2.545249
106.728744,443,781.881406,2.547991
100.963552,407,977.306052,1.329187
117.944577,456,828.858415,2.871582
124.776081,361,750.598366,1.378452
112.560946,375,978.419918,1.02133
115.511774,479,595.72613,4.646562
163.477781,438,946.91994,2.933426
154.196151,411,641.186715,3.212252
98.328538,397,708.960461,1.569926
112.415253,476,832.567541,3.225676
116.039096,251,609.873464,0.361939
126.968688,251,892.620108,0.253473
127.875463,311,957.66918,0.593956
94.770566,284,830.0347,0.359177
109.746532,271,861.787115,0.304087
99.350405,332,643.950098,0.849008
116.186335,405,770.199174,1.975551
92.443572,453,749.388822,2.368365
110.071175,421,768.782127,2.181378
116.517773,424,541.698605,3.310646
128.813633,369,771.25206,1.374321
126.985952,295,938.119158,0.462423
85.466026,334,604.327271,0.828028
92.976756,375,919.926587,0.97386
162.872357,422,677.934686,3.420975
129.960999,325,978.744731,0.672266
145.487412,294,742.754721,0.65438
112.316884,331,681.87755,0.906196
151.904896,403,875.790705,2.082245
113.375549,360,715.330082,1.225025
112.873115,468,576.156944,4.481069
94.788523,243,537.418559,0.274725
111.150398,247,840.307619,0.229115
91.726671,404,695.732239,1.67347
139.445843,322,503.283019,1.432242
88.598119,372,902.970732,0.868064
95.483866,468,774.329647,2.846377
128.467593,410,562.578577,3.100767
96.304894,423,729.407744,1.927822
136.029697,298,969.010869,0.529497
164.997826,410,922.038507,2.330815
